sep=,
2022-03-16 18:44:00,61
2022-03-16 18:45:00,61
2022-03-16 18:46:00,56
2022-03-16 18:47:00,61
2022-03-16 18:48:00,63
2022-03-16 18:49:00,61
2022-03-16 18:50:00,60
2022-03-16 18:51:00,62
2022-03-16 18:52:00,59
2022-03-16 18:53:00,60
2022-03-16 18:54:00,61
2022-03-16 18:55:00,59
2022-03-16 18:56:00,58
2022-03-16 18:57:00,62
2022-03-16 18:58:00,57
2022-03-16 18:59:00,59
2022-03-16 19:01:00,61
2022-03-16 19:02:00,57
2022-03-16 19:03:00,58
2022-03-16 19:04:00,61
2022-03-16 19:05:00,58
2022-03-16 19:06:00,57
2022-03-16 19:07:00,63
2022-03-16 19:08:00,59
2022-03-16 19:09:00,57
2022-03-16 19:10:00,62
2022-03-16 19:11:00,58
2022-03-16 19:12:00,60
2022-03-16 19:13:00,62
2022-03-16 19:14:00,59
2022-03-16 19:15:00,57
2022-03-16 19:16:00,58
2022-03-16 19:17:00,60
2022-03-16 19:18:00,60
2022-03-16 19:19:00,61
2022-03-16 19:20:00,60
2022-03-16 19:21:00,57
2022-03-16 19:22:00,59
2022-03-16 19:43:00,56
2022-03-16 19:44:00,59
2022-03-16 19:45:00,60
2022-03-16 19:46:00,56
2022-03-16 19:47:00,56
2022-03-16 19:48:00,61
2022-03-16 19:49:00,56
2022-03-16 19:50:00,57
2022-03-16 19:51:00,62
2022-03-16 19:52:00,57
2022-03-16 19:53:00,58
2022-03-16 19:54:00,60
2022-03-16 19:55:00,55
2022-03-16 19:56:00,55
2022-03-16 19:57:00,61
2022-03-16 19:58:00,55
2022-03-16 19:59:00,54
2022-03-16 20:01:00,54
2022-03-16 20:02:00,56
2022-03-16 20:43:00,60
2022-03-16 20:44:00,61
2022-03-16 20:45:00,60
2022-03-16 20:46:00,58
2022-03-16 20:47:00,53
2022-03-16 20:48:00,57
2022-03-16 20:49:00,56
2022-03-16 20:50:00,59
2022-03-16 20:51:00,59
2022-03-16 20:52:00,61
2022-03-16 21:12:00,60
2022-03-16 21:13:00,54
2022-03-16 21:14:00,54
2022-03-16 21:16:00,56
2022-03-16 21:17:00,57
2022-03-16 21:18:00,57
2022-03-16 21:19:00,58
2022-03-16 21:20:00,55
2022-03-16 21:21:00,52
2022-03-16 21:22:00,54
2022-03-16 21:23:00,56
2022-03-16 21:24:00,60
2022-03-16 21:25:00,58
2022-03-16 21:26:00,55
2022-03-16 21:27:00,54
2022-03-16 21:28:00,48
2022-03-16 21:29:00,54
2022-03-16 21:30:00,59
2022-03-16 21:31:00,57
2022-03-16 21:32:00,58
2022-03-16 21:43:00,56
2022-03-16 21:44:00,56
2022-03-16 21:45:00,59
2022-03-16 21:46:00,56
2022-03-16 21:47:00,57
2022-03-16 21:48:00,52
2022-03-16 21:49:00,54
2022-03-16 21:50:00,54
2022-03-16 21:51:00,60
2022-03-16 21:52:00,56
2022-03-16 22:02:00,53
2022-03-16 22:03:00,57
2022-03-16 22:04:00,57
2022-03-16 22:05:00,55
2022-03-16 22:06:00,59
2022-03-16 22:07:00,51
2022-03-16 22:08:00,51
2022-03-16 22:09:00,52
2022-03-16 22:10:00,54
2022-03-16 22:11:00,56
2022-03-16 22:12:00,56
2022-03-16 22:13:00,56
2022-03-16 22:14:00,51
2022-03-16 22:15:00,53
2022-03-16 22:17:00,56
2022-03-16 22:18:00,58
2022-03-16 22:19:00,55
2022-03-16 22:20:00,51
2022-03-16 22:21:00,50
2022-03-16 22:22:00,51
2022-03-16 22:23:00,55
2022-03-16 22:24:00,59
2022-03-16 22:25:00,57
2022-03-16 22:26:00,55
2022-03-16 22:27:00,53
2022-03-16 22:28:00,52
2022-03-16 22:29:00,51
2022-03-16 22:30:00,54
2022-03-16 22:31:00,53
2022-03-16 22:32:00,55
2022-03-16 22:53:00,53
2022-03-16 22:54:00,47
2022-03-16 22:55:00,49
2022-03-16 22:56:00,52
2022-03-16 22:57:00,52
2022-03-16 22:58:00,57
2022-03-16 22:59:00,50
2022-03-16 23:00:00,51
2022-03-16 23:01:00,50
2022-03-17 00:43:00,43
2022-03-17 00:44:00,48
2022-03-17 00:45:00,52
2022-03-17 00:46:00,47
2022-03-17 00:47:00,44
2022-03-17 00:48:00,45
2022-03-17 00:49:00,46
2022-03-17 00:50:00,48
2022-03-17 00:51:00,48
2022-03-17 00:52:00,48
2022-03-17 00:53:00,48
2022-03-17 00:54:00,48
2022-03-17 00:55:00,44
2022-03-17 00:56:00,44
2022-03-17 00:57:00,45
2022-03-17 00:58:00,49
2022-03-17 00:59:00,48
2022-03-17 01:00:00,45
2022-03-17 01:01:00,45
2022-03-17 01:02:00,45
2022-03-17 01:03:00,44
2022-03-17 01:04:00,48
2022-03-17 01:05:00,46
2022-03-17 01:06:00,49
2022-03-17 01:07:00,44
2022-03-17 01:08:00,44
2022-03-17 01:09:00,45
2022-03-17 01:10:00,45
2022-03-17 01:11:00,53
2022-03-17 01:12:00,52
2022-03-17 01:13:00,45
2022-03-17 01:14:00,45
2022-03-17 01:15:00,43
2022-03-17 01:16:00,46
2022-03-17 01:17:00,49
2022-03-17 01:18:00,48
2022-03-17 01:20:00,51
2022-03-17 01:21:00,47
2022-03-17 01:22:00,44
2022-03-17 01:54:00,44
2022-03-17 01:55:00,43
2022-03-17 01:56:00,48
2022-03-17 01:57:00,46
2022-03-17 01:58:00,51
2022-03-17 01:59:00,48
2022-03-17 02:00:00,48
2022-03-17 02:01:00,45
2022-03-17 02:02:00,43
2022-03-17 02:34:00,44
2022-03-17 02:35:00,49
2022-03-17 02:36:00,44
2022-03-17 02:37:00,44
2022-03-17 02:38:00,42
2022-03-17 02:39:00,46
2022-03-17 02:40:00,46
2022-03-17 02:41:00,49
2022-03-17 02:42:00,46
2022-03-17 02:43:00,55
2022-03-17 02:44:00,43
2022-03-17 02:45:00,49
2022-03-17 02:46:00,45
2022-03-17 02:47:00,40
2022-03-17 02:48:00,44
2022-03-17 02:49:00,41
2022-03-17 02:50:00,41
2022-03-17 02:51:00,44
2022-03-17 02:52:00,49
2022-03-17 02:53:00,50
2022-03-17 02:54:00,43
2022-03-17 02:55:00,44
2022-03-17 02:56:00,44
2022-03-17 02:57:00,47
2022-03-17 02:58:00,54
2022-03-17 02:59:00,47
2022-03-17 03:00:00,47
2022-03-17 03:01:00,43
2022-03-17 03:02:00,44
2022-03-17 03:03:00,44
2022-03-17 03:04:00,41
2022-03-17 03:05:00,51
2022-03-17 03:06:00,42
2022-03-17 03:07:00,42
2022-03-17 03:08:00,43
2022-03-17 03:09:00,42
2022-03-17 03:10:00,48
2022-03-17 03:11:00,50
2022-03-17 03:12:00,43
2022-03-17 03:24:00,41
2022-03-17 03:25:00,45
2022-03-17 03:26:00,47
2022-03-17 03:27:00,44
2022-03-17 03:28:00,46
2022-03-17 03:29:00,43
2022-03-17 03:30:00,45
2022-03-17 03:31:00,47
2022-03-17 03:32:00,49
2022-03-17 03:33:00,51
2022-03-17 03:34:00,43
2022-03-17 03:35:00,45
2022-03-17 03:36:00,43
2022-03-17 03:37:00,44
2022-03-17 03:38:00,47
2022-03-17 03:39:00,47
2022-03-17 03:40:00,48
2022-03-17 03:41:00,41
2022-03-17 03:42:00,42
2022-03-17 03:43:00,42
2022-03-17 03:54:00,45
2022-03-17 03:55:00,45
2022-03-17 03:56:00,46
2022-03-17 03:57:00,44
2022-03-17 03:58:00,45
2022-03-17 03:59:00,46
2022-03-17 04:00:00,48
2022-03-17 04:01:00,41
2022-03-17 04:02:00,41
2022-03-17 04:13:00,41
2022-03-17 04:14:00,41
2022-03-17 04:15:00,42
2022-03-17 04:16:00,49
2022-03-17 04:17:00,44
2022-03-17 04:18:00,50
2022-03-17 04:19:00,51
2022-03-17 04:20:00,45
2022-03-17 04:21:00,47
2022-03-17 04:22:00,44
2022-03-17 04:44:00,43
2022-03-17 04:45:00,45
2022-03-17 04:46:00,51
2022-03-17 04:47:00,49
2022-03-17 04:48:00,46
2022-03-17 04:49:00,43
2022-03-17 04:50:00,45
2022-03-17 04:51:00,50
2022-03-17 04:52:00,44
2022-03-17 04:53:00,52
2022-03-17 05:03:00,44
2022-03-17 05:04:00,51
2022-03-17 05:05:00,48
2022-03-17 05:06:00,50
2022-03-17 05:07:00,55
2022-03-17 05:08:00,48
2022-03-17 05:09:00,46
2022-03-17 05:10:00,43
2022-03-17 05:11:00,46
2022-03-17 05:12:00,56
2022-03-17 05:13:00,48
2022-03-17 05:14:00,52
2022-03-17 05:15:00,46
2022-03-17 05:16:00,44
2022-03-17 05:17:00,45
2022-03-17 05:18:00,56
2022-03-17 05:19:00,54
2022-03-17 05:20:00,48
2022-03-17 05:22:00,45
2022-03-17 05:23:00,42
2022-03-17 05:44:00,53
2022-03-17 05:45:00,54
2022-03-17 05:46:00,56
2022-03-17 05:47:00,54
2022-03-17 05:48:00,49
2022-03-17 05:49:00,50
2022-03-17 05:50:00,52
2022-03-17 05:51:00,58
2022-03-17 05:52:00,61
2022-03-17 05:53:00,56
2022-03-17 05:54:00,53
2022-03-17 05:55:00,52
2022-03-17 05:56:00,47
2022-03-17 05:57:00,54
2022-03-17 05:58:00,58
2022-03-17 05:59:00,58
2022-03-17 06:00:00,51
2022-03-17 06:01:00,53
2022-03-17 06:02:00,52
2022-03-17 06:03:00,52
2022-03-17 06:04:00,53
2022-03-17 06:05:00,58
2022-03-17 06:06:00,58
2022-03-17 06:07:00,57
2022-03-17 06:08:00,48
2022-03-17 06:09:00,50
2022-03-17 06:10:00,50
2022-03-17 06:11:00,56
2022-03-17 06:12:00,56
2022-03-17 06:24:00,50
2022-03-17 06:25:00,58
2022-03-17 06:26:00,56
2022-03-17 06:27:00,56
2022-03-17 06:28:00,54
2022-03-17 06:29:00,49
2022-03-17 06:30:00,56
2022-03-17 06:31:00,58
2022-03-17 06:32:00,63
2022-03-17 06:33:00,58
2022-03-17 06:34:00,55
2022-03-17 06:35:00,54
2022-03-17 06:36:00,55
2022-03-17 06:37:00,55
2022-03-17 06:38:00,59
2022-03-17 06:39:00,62
2022-03-17 06:40:00,61
2022-03-17 06:41:00,58
2022-03-17 06:42:00,55
2022-03-17 06:43:00,55
2022-03-17 06:44:00,55
2022-03-17 06:45:00,60
2022-03-17 06:46:00,61
2022-03-17 06:47:00,60
2022-03-17 06:48:00,53
2022-03-17 06:49:00,53
2022-03-17 06:50:00,55
2022-03-17 06:51:00,57
2022-03-17 06:52:00,61
2022-03-17 06:53:00,58
2022-03-17 07:04:00,59
2022-03-17 07:05:00,57
2022-03-17 07:06:00,55
2022-03-17 07:07:00,60
2022-03-17 07:08:00,61
2022-03-17 07:09:00,61
2022-03-17 07:10:00,59
2022-03-17 07:11:00,61
2022-03-17 07:12:00,53
2022-03-17 07:34:00,64
2022-03-17 07:35:00,59
2022-03-17 07:36:00,62
2022-03-17 07:37:00,64
2022-03-17 07:38:00,59
2022-03-17 07:39:00,62
2022-03-17 07:40:00,62
2022-03-17 07:41:00,61
2022-03-17 07:42:00,62
2022-03-17 07:43:00,64
2022-03-17 08:04:00,62
2022-03-17 08:05:00,63
2022-03-17 08:06:00,61
2022-03-17 08:07:00,63
2022-03-17 08:08:00,63
2022-03-17 08:09:00,61
2022-03-17 08:10:00,63
2022-03-17 08:11:00,63
2022-03-17 08:12:00,62
2022-03-17 08:23:00,63
2022-03-17 08:25:00,62
2022-03-17 08:26:00,63
2022-03-17 08:27:00,64
2022-03-17 08:28:00,63
2022-03-17 08:29:00,61
2022-03-17 08:30:00,66
2022-03-17 08:31:00,61
2022-03-17 08:32:00,60
2022-03-17 08:33:00,64
2022-03-17 08:44:00,62
2022-03-17 08:45:00,62
2022-03-17 08:46:00,63
2022-03-17 08:47:00,61
2022-03-17 08:48:00,62
2022-03-17 08:49:00,65
2022-03-17 08:50:00,60
2022-03-17 08:51:00,63
2022-03-17 08:52:00,64
2022-03-17 08:53:00,61
2022-03-17 09:13:00,63
2022-03-17 09:14:00,63
2022-03-17 09:15:00,59
2022-03-17 09:16:00,65
2022-03-17 09:17:00,65
2022-03-17 09:18:00,60
2022-03-17 09:19:00,63
2022-03-17 09:20:00,63
2022-03-17 09:21:00,60
2022-03-17 09:22:00,63
2022-03-17 09:34:00,63
2022-03-17 09:35:00,62
2022-03-17 09:36:00,65
2022-03-17 09:37:00,64
2022-03-17 09:38:00,59
2022-03-17 09:39:00,63
2022-03-17 09:40:00,62
2022-03-17 09:41:00,57
2022-03-17 09:42:00,61
2022-03-17 09:43:00,63
2022-03-17 09:54:00,61
2022-03-17 09:55:00,64
2022-03-17 09:56:00,61
2022-03-17 09:57:00,62
2022-03-17 09:58:00,65
2022-03-17 09:59:00,62
2022-03-17 10:00:00,59
2022-03-17 10:01:00,63
2022-03-17 10:02:00,63
2022-03-17 10:03:00,63
2022-03-17 10:04:00,65
2022-03-17 10:05:00,64
2022-03-17 10:06:00,59
2022-03-17 10:07:00,63
2022-03-17 10:08:00,61
2022-03-17 10:09:00,58
2022-03-17 10:10:00,63
2022-03-17 10:11:00,62
2022-03-17 10:12:00,59
2022-03-17 10:13:00,60
2022-03-17 10:14:00,65
2022-03-17 10:15:00,58
2022-03-17 10:16:00,61
2022-03-17 10:17:00,63
2022-03-17 10:18:00,60
2022-03-17 10:19:00,62
2022-03-17 10:20:00,64
2022-03-17 10:21:00,59
2022-03-17 10:22:00,59
2022-03-17 10:23:00,65
2022-03-17 10:24:00,61
2022-03-17 10:25:00,60
2022-03-17 10:27:00,65
2022-03-17 10:28:00,61
2022-03-17 10:29:00,59
2022-03-17 10:30:00,66
2022-03-17 10:31:00,62
2022-03-17 10:32:00,63
2022-03-17 10:33:00,64
2022-03-17 10:34:00,62
2022-03-17 10:35:00,61
2022-03-17 10:36:00,62
2022-03-17 10:37:00,61
2022-03-17 10:38:00,62
2022-03-17 10:39:00,60
2022-03-17 10:40:00,63
2022-03-17 10:41:00,60
2022-03-17 10:42:00,63
2022-03-17 10:43:00,64
2022-03-17 13:13:00,64
2022-03-17 13:14:00,64
2022-03-17 13:15:00,58
2022-03-17 13:16:00,60
2022-03-17 13:17:00,66
2022-03-17 13:18:00,62
2022-03-17 13:20:00,62
2022-03-17 13:21:00,65
2022-03-17 13:22:00,63
2022-03-17 13:23:00,60
2022-03-17 13:34:00,62
2022-03-17 13:35:00,60
2022-03-17 13:36:00,63
2022-03-17 13:37:00,63
2022-03-17 13:38:00,62
2022-03-17 13:39:00,65
2022-03-17 13:40:00,65
2022-03-17 13:41:00,63
2022-03-17 13:42:00,65
2022-03-17 13:43:00,64
2022-03-17 13:54:00,59
2022-03-17 13:55:00,66
2022-03-17 13:56:00,63
2022-03-17 13:57:00,60
2022-03-17 13:58:00,64
2022-03-17 13:59:00,62
2022-03-17 14:00:00,60
2022-03-17 14:01:00,64
2022-03-17 14:02:00,61
2022-03-17 14:03:00,58
2022-03-17 14:24:00,66
2022-03-17 14:25:00,60
2022-03-17 14:26:00,60
2022-03-17 14:27:00,65
2022-03-17 14:28:00,62
2022-03-17 14:29:00,61
2022-03-17 14:30:00,64
2022-03-17 14:31:00,61
2022-03-17 14:32:00,59
2022-03-17 14:33:00,66
2022-03-17 14:34:00,62
2022-03-17 14:35:00,63
2022-03-17 14:36:00,63
2022-03-17 14:37:00,63
2022-03-17 14:38:00,61
2022-03-17 14:39:00,62
2022-03-17 14:40:00,63
2022-03-17 14:41:00,59
2022-03-17 14:42:00,61
2022-03-17 14:43:00,66
2022-03-17 14:44:00,60
2022-03-17 14:45:00,64
2022-03-17 14:46:00,65
2022-03-17 14:47:00,63
2022-03-17 14:48:00,63
2022-03-17 14:49:00,65
2022-03-17 14:50:00,58
2022-03-17 14:51:00,62
2022-03-17 14:52:00,65
2022-03-17 14:53:00,63
2022-03-17 14:54:00,60
2022-03-17 14:55:00,65
2022-03-17 14:56:00,61
2022-03-17 14:57:00,61
2022-03-17 14:58:00,65
2022-03-17 14:59:00,61
2022-03-17 15:00:00,60
2022-03-17 15:01:00,65
2022-03-17 15:02:00,62
2022-03-17 15:03:00,58
2022-03-17 15:13:00,64
2022-03-17 15:14:00,65
2022-03-17 15:15:00,59
2022-03-17 15:16:00,63
2022-03-17 15:17:00,64
2022-03-17 15:18:00,58
2022-03-17 15:19:00,62
2022-03-17 15:20:00,64
2022-03-17 15:22:00,60
2022-03-17 15:23:00,63
2022-03-17 16:34:00,63
2022-03-17 16:35:00,61
2022-03-17 16:36:00,63
2022-03-17 16:37:00,64
2022-03-17 16:38:00,60
2022-03-17 16:39:00,62
2022-03-17 16:40:00,64
2022-03-17 16:41:00,61
2022-03-17 16:42:00,63
2022-03-17 16:43:00,64
2022-03-17 17:04:00,64
2022-03-17 17:05:00,63
2022-03-17 17:06:00,61
2022-03-17 17:07:00,62
2022-03-17 17:08:00,63
2022-03-17 17:09:00,59
2022-03-17 17:10:00,64
2022-03-17 17:11:00,63
2022-03-17 17:12:00,61
2022-03-17 17:13:00,62
2022-03-17 17:14:00,63
2022-03-17 17:15:00,59
2022-03-17 17:16:00,64
2022-03-17 17:17:00,64
2022-03-17 17:18:00,60
2022-03-17 17:19:00,62
2022-03-17 17:20:00,65
2022-03-17 17:21:00,62
2022-03-17 17:22:00,61
2022-03-17 18:44:00,59
2022-03-17 18:45:00,59
2022-03-17 18:46:00,62
2022-03-17 18:47:00,58
2022-03-17 18:48:00,54
2022-03-17 18:49:00,64
2022-03-17 18:50:00,57
2022-03-17 18:51:00,56
2022-03-17 18:52:00,63
2022-03-17 18:53:00,58
2022-03-17 18:54:00,56
2022-03-17 18:55:00,63
2022-03-17 18:56:00,59
2022-03-17 18:57:00,59
2022-03-17 18:58:00,62
2022-03-17 18:59:00,58
2022-03-17 19:00:00,57
2022-03-17 19:01:00,60
2022-03-17 19:02:00,59
2022-03-17 19:03:00,56
2022-03-17 19:04:00,61
2022-03-17 19:05:00,61
2022-03-17 19:06:00,55
2022-03-17 19:07:00,61
2022-03-17 19:08:00,61
2022-03-17 19:09:00,56
2022-03-17 19:10:00,58
2022-03-17 19:11:00,62
2022-03-17 19:12:00,56
2022-03-17 19:13:00,60
2022-03-17 19:14:00,62
2022-03-17 19:15:00,59
2022-03-17 19:16:00,58
2022-03-17 19:17:00,63
2022-03-17 19:19:00,57
2022-03-17 19:20:00,58
2022-03-17 19:21:00,63
2022-03-17 19:22:00,60
2022-03-17 19:23:00,58
2022-03-17 19:24:00,63
2022-03-17 19:25:00,58
2022-03-17 19:26:00,58
2022-03-17 19:27:00,60
2022-03-17 19:28:00,59
2022-03-17 19:29:00,57
2022-03-17 19:30:00,60
2022-03-17 19:31:00,61
2022-03-17 19:32:00,58
2022-03-17 19:33:00,63
2022-03-17 20:24:00,59
2022-03-17 20:25:00,57
2022-03-17 20:26:00,63
2022-03-17 20:27:00,62
2022-03-17 20:28:00,60
2022-03-17 20:29:00,54
2022-03-17 20:30:00,58
2022-03-17 20:31:00,58
2022-03-17 20:32:00,57
2022-03-17 20:33:00,58
2022-03-17 20:44:00,56
2022-03-17 20:45:00,57
2022-03-17 20:46:00,61
2022-03-17 20:47:00,58
2022-03-17 20:48:00,57
2022-03-17 20:49:00,54
2022-03-17 20:50:00,51
2022-03-17 20:51:00,56
2022-03-17 20:52:00,59
2022-03-17 20:53:00,60
2022-03-17 21:24:00,52
2022-03-17 21:25:00,58
2022-03-17 21:26:00,56
2022-03-17 21:27:00,58
2022-03-17 21:28:00,56
2022-03-17 21:29:00,54
2022-03-17 21:30:00,55
2022-03-17 21:31:00,52
2022-03-17 21:32:00,53
2022-03-17 21:33:00,55

