sep=,
"Time","dt_sound_level_dB"
2022-03-16 12:56:00,66
2022-03-16 12:58:00,65
2022-03-16 12:59:00,61
2022-03-16 13:21:00,65
2022-03-16 13:22:00,65
2022-03-16 13:23:00,68
2022-03-16 13:24:00,69
2022-03-16 13:25:00,62
2022-03-16 13:26:00,60
2022-03-16 13:27:00,60
2022-03-16 13:28:00,67
2022-03-16 13:29:00,64
2022-03-16 13:30:00,65
2022-03-16 13:31:00,66
2022-03-16 13:32:00,63
2022-03-16 13:33:00,63
2022-03-16 13:34:00,66
2022-03-16 13:35:00,66
2022-03-16 13:36:00,66
2022-03-16 13:37:00,65
2022-03-16 13:38:00,67
2022-03-16 13:39:00,60
2022-03-16 13:40:00,62
2022-03-16 13:41:00,66
2022-03-16 13:42:00,63
2022-03-16 13:43:00,66
2022-03-16 13:44:00,65
2022-03-16 13:45:00,67
2022-03-16 13:46:00,59
2022-03-16 13:47:00,64
2022-03-16 13:48:00,65
2022-03-16 13:49:00,65
2022-03-16 14:00:00,63
2022-03-16 14:01:00,69
2022-03-16 14:02:00,65
2022-03-16 14:03:00,65
2022-03-16 14:04:00,61
2022-03-16 14:05:00,62
2022-03-16 14:06:00,60
2022-03-16 14:07:00,66
2022-03-16 14:08:00,68
2022-03-16 14:09:00,67
2022-03-16 14:10:00,67
2022-03-16 14:11:00,67
2022-03-16 14:12:00,64
2022-03-16 14:13:00,65
2022-03-16 14:14:00,63
2022-03-16 14:15:00,65
2022-03-16 14:16:00,67
2022-03-16 14:18:00,70
2022-03-16 14:19:00,64
2022-03-16 14:20:00,63
2022-03-16 14:21:00,63
2022-03-16 14:22:00,66
2022-03-16 14:23:00,68
2022-03-16 14:24:00,64
2022-03-16 14:25:00,62
2022-03-16 14:26:00,61
2022-03-16 14:27:00,61
2022-03-16 14:28:00,64
2022-03-16 14:29:00,66
2022-03-16 14:30:00,67
2022-03-16 14:40:00,65
2022-03-16 14:41:00,62
2022-03-16 14:42:00,66
2022-03-16 14:43:00,68
2022-03-16 14:44:00,67
2022-03-16 14:45:00,63
2022-03-16 14:46:00,62
2022-03-16 14:47:00,63
2022-03-16 14:48:00,64
2022-03-16 14:49:00,67
2022-03-16 15:10:00,62
2022-03-16 15:11:00,59
2022-03-16 15:12:00,67
2022-03-16 15:13:00,61
2022-03-16 15:14:00,56
2022-03-16 15:15:00,65
2022-03-16 15:16:00,63
2022-03-16 15:17:00,60
2022-03-16 15:19:00,66
2022-03-16 15:20:00,67
2022-03-16 15:40:00,55
2022-03-16 15:41:00,66
2022-03-16 15:42:00,55
2022-03-16 15:43:00,60
2022-03-16 15:44:00,66
2022-03-16 15:45:00,60
2022-03-16 15:46:00,56
2022-03-16 15:47:00,69
2022-03-16 15:48:00,61
2022-03-16 15:49:00,56
2022-03-16 16:00:00,66
2022-03-16 16:01:00,53
2022-03-16 16:02:00,60
2022-03-16 16:03:00,65
2022-03-16 16:04:00,57
2022-03-16 16:05:00,58
2022-03-16 16:06:00,66
2022-03-16 16:07:00,58
2022-03-16 16:08:00,57
2022-03-16 16:09:00,66
2022-03-16 16:10:00,61
2022-03-16 16:11:00,56
2022-03-16 16:12:00,65
2022-03-16 16:13:00,60
2022-03-16 16:14:00,53
2022-03-16 16:15:00,66
2022-03-16 16:16:00,63
2022-03-16 16:17:00,54
2022-03-16 16:18:00,66
2022-03-16 16:20:00,62
2022-03-16 18:50:00,59
2022-03-16 18:51:00,63
2022-03-16 18:52:00,53
2022-03-16 18:53:00,59
2022-03-16 18:54:00,61
2022-03-16 18:55:00,55
2022-03-16 18:56:00,57
2022-03-16 18:57:00,62
2022-03-16 18:58:00,56
