sep=,
2022-03-16 11:58:00,66
2022-03-16 11:59:00,61
2022-03-16 12:00:00,60
2022-03-16 12:01:00,66
2022-03-16 12:02:00,63
2022-03-16 12:03:00,62
2022-03-16 12:04:00,63
2022-03-16 12:26:00,62
2022-03-16 12:27:00,62
2022-03-16 12:28:00,64
2022-03-16 12:29:00,60
2022-03-16 12:30:00,64
2022-03-16 12:31:00,64
2022-03-16 12:32:00,59
2022-03-16 12:33:00,63
2022-03-16 12:34:00,64
2022-03-16 12:35:00,58
2022-03-16 12:46:00,64
2022-03-16 12:47:00,63
2022-03-16 12:48:00,61
2022-03-16 12:49:00,64
2022-03-16 12:50:00,62
2022-03-16 12:51:00,61
2022-03-16 12:52:00,64
2022-03-16 12:53:00,65
2022-03-16 12:54:00,63
2022-03-16 12:55:00,63
2022-03-16 12:56:00,65
2022-03-16 12:57:00,62
2022-03-16 12:58:00,64
2022-03-16 12:59:00,65
2022-03-16 13:00:00,59
2022-03-16 13:01:00,63
2022-03-16 13:02:00,64
2022-03-16 13:03:00,62
2022-03-16 13:04:00,64
2022-03-16 13:15:00,60
2022-03-16 13:16:00,62
2022-03-16 13:17:00,64
2022-03-16 13:18:00,63
2022-03-16 13:19:00,61
2022-03-16 13:20:00,64
2022-03-16 13:21:00,62
2022-03-16 13:23:00,59
2022-03-16 13:24:00,64
2022-03-16 13:25:00,62
2022-03-16 13:36:00,63
2022-03-16 13:37:00,64
2022-03-16 13:38:00,60
2022-03-16 13:39:00,63
2022-03-16 13:40:00,65
2022-03-16 13:41:00,61
2022-03-16 13:42:00,62
2022-03-16 13:43:00,65
2022-03-16 13:44:00,64
2022-03-16 13:45:00,60
2022-03-16 13:46:00,66
2022-03-16 13:47:00,63
2022-03-16 13:48:00,62
2022-03-16 13:49:00,64
2022-03-16 13:50:00,63
2022-03-16 13:51:00,60
2022-03-16 13:52:00,64
2022-03-16 13:53:00,63
2022-03-16 13:54:00,61
2022-03-16 13:55:00,65
2022-03-16 14:15:00,58
2022-03-16 14:16:00,63
2022-03-16 14:17:00,64
2022-03-16 14:18:00,61
2022-03-16 14:19:00,64
2022-03-16 14:20:00,66
2022-03-16 14:21:00,62
2022-03-16 14:22:00,61
2022-03-16 14:24:00,65
2022-03-16 14:25:00,65
2022-03-16 14:36:00,65
2022-03-16 14:37:00,65
2022-03-16 14:38:00,60
2022-03-16 14:39:00,63
2022-03-16 14:40:00,65
2022-03-16 14:41:00,62
2022-03-16 14:42:00,62
2022-03-16 14:43:00,66
2022-03-16 14:44:00,63
2022-03-16 14:45:00,62
2022-03-16 15:15:00,61
2022-03-16 15:16:00,63
2022-03-16 15:17:00,66
2022-03-16 15:18:00,62
2022-03-16 15:19:00,62
2022-03-16 15:20:00,64
2022-03-16 15:21:00,61
2022-03-16 15:23:00,61
2022-03-16 15:24:00,64
2022-03-16 15:25:00,63
2022-03-16 15:26:00,63
2022-03-16 15:27:00,64
2022-03-16 15:28:00,64
2022-03-16 15:29:00,61
2022-03-16 15:30:00,64
2022-03-16 15:31:00,65
2022-03-16 15:32:00,61
2022-03-16 15:33:00,62
2022-03-16 15:34:00,66
2022-03-16 15:35:00,61
2022-03-16 15:36:00,62
2022-03-16 15:37:00,66
2022-03-16 15:38:00,61
2022-03-16 15:39:00,61
2022-03-16 15:40:00,65
2022-03-16 15:41:00,61
2022-03-16 15:42:00,63
2022-03-16 15:43:00,64
2022-03-16 15:44:00,61
2022-03-16 15:45:00,61
2022-03-16 15:46:00,64
2022-03-16 15:47:00,63
2022-03-16 15:48:00,63
2022-03-16 15:49:00,65
2022-03-16 15:50:00,65
2022-03-16 15:51:00,61
2022-03-16 15:52:00,64
2022-03-16 15:53:00,63
2022-03-16 15:54:00,60
2022-03-16 15:55:00,64
2022-03-16 16:15:00,61
2022-03-16 16:16:00,61
2022-03-16 16:17:00,65
2022-03-16 16:18:00,63
2022-03-16 16:19:00,61
2022-03-16 16:20:00,64
2022-03-16 16:21:00,62
2022-03-16 16:22:00,60
2022-03-16 16:24:00,63
2022-03-16 16:25:00,62
2022-03-16 16:36:00,62
2022-03-16 16:37:00,67
2022-03-16 16:38:00,59
2022-03-16 16:39:00,61
2022-03-16 16:40:00,65
2022-03-16 16:41:00,61
2022-03-16 16:42:00,62
2022-03-16 16:43:00,64
2022-03-16 16:44:00,60
2022-03-16 16:45:00,62
2022-03-16 19:06:00,60
2022-03-16 19:07:00,60
2022-03-16 19:08:00,64
2022-03-16 19:09:00,60
2022-03-16 19:10:00,61
2022-03-16 19:11:00,63
2022-03-16 19:12:00,60
2022-03-16 19:13:00,61
2022-03-16 19:14:00,61
2022-03-16 19:36:00,60
2022-03-16 19:37:00,63
2022-03-16 19:38:00,61
2022-03-16 19:39:00,61
2022-03-16 19:40:00,63
2022-03-16 19:41:00,59
2022-03-16 19:42:00,61
2022-03-16 19:43:00,62
2022-03-16 19:44:00,60
2022-03-16 19:45:00,59
2022-03-16 19:46:00,62
2022-03-16 19:47:00,61
2022-03-16 19:48:00,61
2022-03-16 19:49:00,62
2022-03-16 19:50:00,62
2022-03-16 19:51:00,60
2022-03-16 19:52:00,60
2022-03-16 19:53:00,61
2022-03-16 19:54:00,56
2022-03-16 19:55:00,62
2022-03-16 20:36:00,59
2022-03-16 20:37:00,57
2022-03-16 20:38:00,57
2022-03-16 20:39:00,58
2022-03-16 20:40:00,61
2022-03-16 20:41:00,59
2022-03-16 20:42:00,60
2022-03-16 20:43:00,56
2022-03-16 20:44:00,57
2022-03-16 20:45:00,59
2022-03-16 20:56:00,58
2022-03-16 20:57:00,56
2022-03-16 20:58:00,55
2022-03-16 20:59:00,60
2022-03-16 21:00:00,60
2022-03-16 21:01:00,62
2022-03-16 21:02:00,60
2022-03-16 21:03:00,60
2022-03-16 21:04:00,56
2022-03-16 21:05:00,58
2022-03-16 21:41:00,52
2022-03-16 21:41:00,53
2022-03-16 21:41:00,54
2022-03-16 21:42:00,58
2022-03-16 21:43:00,58
2022-03-16 21:45:00,54
2022-03-16 21:45:00,57
2022-03-16 21:46:00,58
2022-03-16 21:48:00,55
2022-03-16 21:48:00,57
2022-03-16 21:50:00,60
2022-03-16 23:31:00,54
2022-03-16 23:31:00,57
2022-03-16 23:33:00,49
2022-03-16 23:34:00,52
2022-03-16 23:34:00,53
2022-03-16 23:36:00,51
2022-03-16 23:36:00,56
2022-03-16 23:38:00,51
2022-03-16 23:38:00,52
2022-03-16 23:40:00,51
2022-03-16 23:41:00,53
2022-03-16 23:41:00,55
2022-03-16 23:43:00,48
2022-03-16 23:43:00,56
2022-03-16 23:45:00,49
2022-03-16 23:45:00,53
2022-03-16 23:47:00,51
2022-03-16 23:48:00,52
2022-03-16 23:48:00,54
2022-03-16 23:50:00,51
2022-03-17 00:50:00,51
2022-03-17 00:52:00,49
2022-03-17 00:52:00,50
2022-03-17 00:54:00,49
2022-03-17 00:56:00,49
2022-03-17 00:57:00,47
2022-03-17 00:57:00,48
2022-03-17 00:59:00,48
2022-03-17 00:59:00,51
2022-03-17 01:01:00,48
2022-03-17 01:03:00,52
2022-03-17 01:04:00,46
2022-03-17 01:05:00,49
2022-03-17 01:06:00,49
2022-03-17 01:07:00,49
2022-03-17 01:08:00,48
2022-03-17 01:08:00,49
2022-03-17 01:10:00,51
2022-03-17 01:11:00,48
2022-03-17 01:11:00,49
2022-03-17 01:13:00,50
2022-03-17 01:14:00,48
2022-03-17 01:15:00,47
2022-03-17 01:17:00,51
2022-03-17 01:18:00,46
2022-03-17 01:18:00,50
2022-03-17 01:20:00,47
2022-03-17 01:21:00,55
2022-03-17 01:22:00,50
2022-03-17 01:24:00,51
2022-03-17 01:25:00,49
2022-03-17 01:26:00,48
2022-03-17 01:27:00,47
2022-03-17 01:28:00,53
2022-03-17 01:29:00,50
2022-03-17 01:41:00,49
2022-03-17 01:42:00,50
2022-03-17 01:43:00,48
2022-03-17 01:44:00,48
2022-03-17 01:45:00,52
2022-03-17 01:46:00,51
2022-03-17 01:47:00,48
2022-03-17 01:48:00,50
2022-03-17 01:49:00,50
2022-03-17 01:50:00,49
2022-03-17 01:51:00,49
2022-03-17 01:53:00,47
2022-03-17 01:54:00,46
2022-03-17 01:55:00,47
2022-03-17 01:56:00,51
2022-03-17 01:57:00,48
2022-03-17 01:58:00,51
2022-03-17 02:00:00,48
2022-03-17 02:21:00,50
2022-03-17 02:22:00,47
2022-03-17 02:23:00,47
2022-03-17 02:24:00,48
2022-03-17 02:25:00,48
2022-03-17 02:26:00,46
2022-03-17 02:27:00,49
2022-03-17 02:29:00,46
2022-03-17 02:29:00,49
2022-03-17 02:31:00,52
2022-03-17 03:01:00,47
2022-03-17 03:02:00,49
2022-03-17 03:03:00,50
2022-03-17 03:04:00,46
2022-03-17 03:05:00,50
2022-03-17 03:06:00,48
2022-03-17 03:07:00,47
2022-03-17 03:08:00,46
2022-03-17 03:09:00,46
2022-03-17 03:10:00,53
2022-03-17 03:21:00,50
2022-03-17 03:22:00,46
2022-03-17 03:23:00,46
2022-03-17 03:24:00,48
2022-03-17 03:25:00,47
2022-03-17 03:26:00,47
2022-03-17 03:27:00,46
2022-03-17 03:29:00,48
2022-03-17 03:29:00,50
2022-03-17 03:31:00,53
2022-03-17 03:32:00,51
2022-03-17 03:33:00,46
2022-03-17 03:33:00,50
2022-03-17 03:35:00,49
2022-03-17 03:36:00,48
2022-03-17 03:37:00,49
2022-03-17 03:38:00,51
2022-03-17 03:39:00,47
2022-03-17 03:40:00,48
2022-03-17 03:51:00,51
2022-03-17 03:53:00,46
2022-03-17 03:54:00,49
2022-03-17 03:55:00,48
2022-03-17 03:56:00,48
2022-03-17 03:57:00,49
2022-03-17 03:58:00,49
2022-03-17 03:59:00,47
2022-03-17 04:00:00,47
2022-03-17 04:11:00,52
2022-03-17 04:12:00,47
2022-03-17 04:13:00,47
2022-03-17 04:14:00,48
2022-03-17 04:15:00,49
2022-03-17 04:16:00,55
2022-03-17 04:17:00,50
2022-03-17 04:18:00,52
2022-03-17 04:19:00,50
2022-03-17 04:20:00,51
2022-03-17 04:41:00,52
2022-03-17 04:42:00,52
2022-03-17 04:43:00,50
2022-03-17 04:44:00,48
2022-03-17 04:45:00,51
2022-03-17 04:46:00,48
2022-03-17 04:46:00,50
2022-03-17 04:48:00,48
2022-03-17 04:49:00,47
2022-03-17 04:50:00,51
2022-03-17 07:11:00,57
2022-03-17 07:12:00,60
2022-03-17 07:13:00,63
2022-03-17 07:14:00,56
2022-03-17 07:15:00,61
2022-03-17 07:16:00,64
2022-03-17 07:17:00,58
2022-03-17 07:18:00,60
2022-03-17 07:19:00,63
2022-03-17 07:20:00,62
2022-03-17 07:21:00,60
2022-03-17 07:22:00,64
2022-03-17 07:23:00,59
2022-03-17 07:24:00,59
2022-03-17 07:25:00,64
2022-03-17 07:26:00,61
2022-03-17 07:28:00,59
2022-03-17 07:28:00,63
2022-03-17 07:30:00,61
2022-03-17 07:31:00,61
2022-03-17 07:32:00,63
2022-03-17 07:33:00,58
2022-03-17 07:33:00,63
2022-03-17 07:35:00,64
2022-03-17 07:36:00,60
2022-03-17 07:36:00,64
2022-03-17 07:38:00,62
2022-03-17 07:39:00,63
2022-03-17 07:40:00,60
2022-03-17 08:50:00,64
2022-03-17 08:51:00,62
2022-03-17 08:52:00,62
2022-03-17 08:53:00,64
2022-03-17 08:54:00,62
2022-03-17 08:56:00,61
2022-03-17 08:57:00,62
2022-03-17 08:58:00,62
2022-03-17 08:59:00,58
2022-03-17 09:00:00,64
2022-03-17 09:11:00,59
2022-03-17 09:12:00,64
2022-03-17 09:13:00,64
2022-03-17 09:14:00,60
2022-03-17 09:15:00,64
2022-03-17 09:16:00,65
2022-03-17 09:17:00,59
2022-03-17 09:18:00,61
2022-03-17 09:19:00,65
2022-03-17 09:20:00,61
2022-03-17 09:21:00,63
2022-03-17 09:22:00,65
2022-03-17 09:23:00,63
2022-03-17 09:24:00,61
2022-03-17 09:25:00,64
2022-03-17 09:26:00,61
2022-03-17 09:27:00,61
2022-03-17 09:29:00,64
2022-03-17 09:30:00,58
2022-03-17 09:30:00,61
2022-03-17 09:41:00,63
2022-03-17 09:42:00,64
2022-03-17 09:43:00,56
2022-03-17 09:44:00,63
2022-03-17 09:45:00,66
2022-03-17 09:46:00,59
2022-03-17 09:46:00,60
2022-03-17 09:48:00,64
2022-03-17 09:49:00,59
2022-03-17 09:50:00,58
2022-03-17 10:11:00,60
2022-03-17 10:12:00,61
2022-03-17 10:13:00,64
2022-03-17 10:14:00,58
2022-03-17 10:15:00,63
2022-03-17 10:16:00,64
2022-03-17 10:17:00,59
2022-03-17 10:18:00,59
2022-03-17 10:19:00,63
2022-03-17 10:20:00,63
2022-03-17 10:21:00,59
2022-03-17 10:22:00,64
2022-03-17 10:23:00,62
2022-03-17 10:24:00,59
2022-03-17 10:25:00,65
2022-03-17 10:26:00,62
2022-03-17 10:27:00,61
2022-03-17 10:28:00,63
2022-03-17 10:30:00,61
2022-03-17 10:30:00,63
2022-03-17 11:50:00,64
2022-03-17 11:52:00,60
2022-03-17 11:53:00,63
2022-03-17 11:54:00,66
2022-03-17 11:55:00,64
2022-03-17 11:56:00,60
2022-03-17 11:57:00,65
2022-03-17 11:58:00,62
2022-03-17 11:59:00,62
2022-03-17 12:00:00,63
2022-03-17 12:21:00,61
2022-03-17 12:22:00,64
2022-03-17 12:23:00,63
2022-03-17 12:24:00,60
2022-03-17 12:25:00,65
2022-03-17 12:27:00,61
2022-03-17 12:27:00,62
2022-03-17 12:29:00,64
2022-03-17 12:30:00,66
2022-03-17 12:31:00,59
2022-03-17 12:31:00,64
2022-03-17 12:33:00,67
2022-03-17 12:34:00,61
2022-03-17 12:35:00,63
2022-03-17 12:36:00,64
2022-03-17 12:37:00,60
2022-03-17 12:38:00,61
2022-03-17 12:38:00,64
2022-03-17 12:40:00,61
2022-03-17 12:41:00,61
2022-03-17 13:42:00,64
2022-03-17 13:43:00,61
2022-03-17 13:43:00,64
2022-03-17 13:45:00,64
2022-03-17 13:46:00,60
2022-03-17 13:47:00,62
2022-03-17 13:48:00,65
2022-03-17 13:49:00,63
2022-03-17 13:50:00,61
2022-03-17 13:50:00,64
2022-03-17 13:52:00,62
2022-03-17 13:53:00,59
2022-03-17 13:54:00,64
2022-03-17 13:55:00,64
2022-03-17 13:56:00,62
2022-03-17 13:57:00,63
2022-03-17 13:58:00,63
2022-03-17 13:59:00,61
2022-03-17 14:00:00,64
2022-03-17 14:11:00,63
2022-03-17 14:12:00,63
2022-03-17 14:13:00,65
2022-03-17 14:14:00,61
2022-03-17 14:15:00,61
2022-03-17 14:16:00,66
2022-03-17 14:17:00,62
2022-03-17 14:18:00,64
2022-03-17 14:19:00,64
2022-03-17 14:20:00,62
2022-03-17 14:21:00,63
2022-03-17 14:22:00,65
2022-03-17 14:23:00,63
2022-03-17 14:24:00,62
2022-03-17 14:25:00,65
2022-03-17 14:26:00,64
2022-03-17 14:27:00,61
2022-03-17 14:29:00,65
2022-03-17 14:30:00,65
2022-03-17 14:31:00,60
2022-03-17 14:32:00,65
2022-03-17 14:33:00,63
2022-03-17 14:34:00,59
2022-03-17 14:34:00,63
2022-03-17 14:36:00,64
2022-03-17 14:37:00,61
2022-03-17 14:38:00,64
2022-03-17 14:39:00,64
2022-03-17 14:40:00,59
2022-03-17 14:40:00,63
2022-03-17 16:51:00,65
2022-03-17 16:52:00,62
2022-03-17 16:53:00,60
2022-03-17 16:54:00,65
2022-03-17 16:55:00,64
2022-03-17 16:56:00,60
2022-03-17 16:57:00,63
2022-03-17 16:58:00,64
2022-03-17 16:59:00,60
2022-03-17 17:00:00,64
2022-03-17 17:21:00,63
2022-03-17 17:22:00,63
2022-03-17 17:23:00,63
2022-03-17 17:24:00,60
2022-03-17 17:26:00,64
2022-03-17 17:27:00,63
2022-03-17 17:28:00,58
2022-03-17 17:29:00,63
2022-03-17 17:30:00,65
2022-03-17 17:31:00,56
2022-03-17 18:31:00,61
2022-03-17 18:32:00,64
2022-03-17 18:34:00,61
2022-03-17 18:35:00,60
2022-03-17 18:36:00,64
2022-03-17 18:37:00,58
2022-03-17 18:38:00,63
2022-03-17 18:39:00,58
2022-03-17 18:39:00,62
2022-03-17 18:41:00,59
2022-03-17 19:11:00,62
2022-03-17 19:12:00,59
2022-03-17 19:13:00,63
2022-03-17 19:14:00,62
2022-03-17 19:15:00,58
2022-03-17 19:16:00,64
2022-03-17 19:17:00,61
2022-03-17 19:18:00,61
2022-03-17 19:19:00,63
2022-03-17 19:20:00,61
2022-03-17 19:21:00,57
2022-03-17 19:22:00,63
2022-03-17 19:23:00,64
2022-03-17 19:25:00,59
2022-03-17 19:26:00,63
2022-03-17 19:27:00,61
2022-03-17 19:28:00,60
2022-03-17 19:29:00,61
2022-03-17 19:30:00,60
2022-03-17 19:30:00,64
2022-03-17 19:42:00,63
2022-03-17 19:43:00,61
2022-03-17 19:44:00,59
2022-03-17 19:44:00,62
2022-03-17 19:46:00,60
2022-03-17 19:47:00,58
2022-03-17 19:48:00,62
2022-03-17 19:49:00,59
2022-03-17 19:50:00,61
2022-03-17 19:51:00,64
2022-03-17 19:52:00,61
2022-03-17 19:53:00,59
2022-03-17 19:54:00,61
2022-03-17 19:55:00,64
2022-03-17 19:56:00,58
2022-03-17 19:57:00,61
2022-03-17 19:58:00,63
2022-03-17 19:59:00,61
2022-03-17 20:00:00,60
2022-03-17 20:11:00,63
2022-03-17 20:12:00,60
2022-03-17 20:13:00,57
2022-03-17 20:14:00,55
2022-03-17 20:15:00,60
2022-03-17 20:16:00,57
2022-03-17 20:17:00,64
2022-03-17 20:18:00,61
2022-03-17 20:19:00,58
2022-03-17 20:20:00,56
2022-03-17 20:32:00,63
2022-03-17 20:33:00,60
2022-03-17 20:34:00,56
2022-03-17 20:35:00,56
2022-03-17 20:36:00,58
2022-03-17 20:37:00,61
2022-03-17 20:38:00,63
2022-03-17 20:39:00,60
2022-03-17 20:40:00,55
2022-03-17 20:41:00,57
2022-03-17 21:01:00,56
2022-03-17 21:02:00,57
2022-03-17 21:03:00,58
2022-03-17 21:04:00,61
2022-03-17 21:05:00,61
2022-03-17 21:06:00,58
2022-03-17 21:07:00,54
2022-03-17 21:08:00,58
2022-03-17 21:09:00,55
2022-03-17 21:10:00,58
2022-03-17 21:11:00,62
2022-03-17 21:12:00,60
2022-03-17 21:13:00,56
2022-03-17 21:14:00,57
2022-03-17 21:15:00,56
2022-03-17 21:16:00,58
2022-03-17 21:17:00,61
2022-03-17 21:18:00,62
2022-03-17 21:19:00,59
2022-03-17 21:20:00,55

