sep=,
2022-03-16 04:36:00,47
2022-03-16 04:37:00,47
2022-03-16 04:38:00,48
2022-03-16 04:39:00,49
2022-03-16 04:40:00,47
2022-03-16 04:41:00,47
2022-03-16 04:42:00,50
2022-03-16 04:43:00,47
2022-03-16 04:44:00,50
2022-03-16 04:45:00,50
2022-03-16 04:46:00,48
2022-03-16 04:47:00,47
2022-03-16 04:48:00,52
2022-03-16 05:58:00,55
2022-03-16 05:59:00,51
2022-03-16 06:00:00,50
2022-03-16 06:01:00,51
2022-03-16 06:02:00,48
2022-03-16 06:03:00,54
2022-03-16 06:04:00,52
2022-03-16 06:05:00,56
2022-03-16 06:06:00,50
2022-03-16 06:08:00,48
2022-03-16 06:09:00,49
2022-03-16 06:10:00,51
2022-03-16 06:11:00,55
2022-03-16 06:12:00,55
2022-03-16 06:13:00,56
2022-03-16 06:14:00,52
2022-03-16 06:15:00,53
2022-03-16 06:16:00,52
2022-03-16 06:17:00,50
2022-03-16 06:18:00,54
2022-03-16 06:29:00,52
2022-03-16 06:30:00,53
2022-03-16 06:31:00,58
2022-03-16 06:32:00,56
2022-03-16 06:33:00,57
2022-03-16 06:34:00,57
2022-03-16 06:35:00,56
2022-03-16 06:36:00,57
2022-03-16 06:37:00,58
2022-03-16 06:38:00,58
2022-03-16 09:49:00,58
2022-03-16 09:50:00,60
2022-03-16 09:51:00,63
2022-03-16 09:52:00,63
2022-03-16 09:53:00,64
2022-03-16 09:54:00,63
2022-03-16 09:55:00,59
2022-03-16 09:56:00,66
2022-03-16 09:57:00,63
2022-03-16 09:58:00,62
2022-03-16 09:59:00,63
2022-03-16 10:00:00,63
2022-03-16 10:01:00,62
2022-03-16 10:02:00,60
2022-03-16 10:03:00,60
2022-03-16 10:04:00,66
2022-03-16 10:05:00,64
2022-03-16 10:06:00,66
2022-03-16 10:07:00,64
2022-03-16 10:08:00,55
2022-03-16 10:09:00,57
2022-03-16 10:10:00,59
2022-03-16 10:12:00,64
2022-03-16 10:13:00,65
2022-03-16 10:14:00,65
2022-03-16 10:15:00,59
2022-03-16 10:16:00,56
2022-03-16 10:17:00,59
2022-03-16 10:18:00,62
2022-03-16 10:19:00,64
2022-03-16 10:20:00,67
2022-03-16 10:21:00,64
2022-03-16 10:22:00,60
2022-03-16 10:23:00,62
2022-03-16 10:24:00,63
2022-03-16 10:25:00,67
2022-03-16 10:26:00,67
2022-03-16 10:27:00,68
2022-03-16 10:28:00,63
2022-03-16 10:29:00,59
2022-03-16 10:30:00,60
2022-03-16 10:31:00,67
2022-03-16 10:32:00,63
2022-03-16 10:33:00,65
2022-03-16 10:34:00,63
2022-03-16 10:35:00,60
2022-03-16 10:36:00,60
2022-03-16 10:37:00,62
2022-03-16 10:38:00,63
2022-03-16 10:39:00,66
2022-03-16 10:40:00,66
2022-03-16 10:41:00,64
2022-03-16 10:42:00,61
2022-03-16 10:43:00,62
2022-03-16 10:44:00,65
2022-03-16 10:45:00,66
2022-03-16 10:46:00,67
2022-03-16 10:47:00,66
2022-03-16 10:48:00,64
2022-03-16 11:19:00,67
2022-03-16 11:20:00,67
2022-03-16 11:21:00,65
2022-03-16 11:22:00,60
2022-03-16 11:23:00,63
2022-03-16 11:24:00,63
2022-03-16 11:25:00,66
2022-03-16 11:26:00,67
2022-03-16 11:27:00,68
2022-03-16 11:28:00,67
2022-03-16 11:29:00,62
2022-03-16 11:30:00,63
2022-03-16 11:31:00,64
2022-03-16 11:32:00,68
2022-03-16 11:33:00,66
2022-03-16 11:34:00,64
2022-03-16 11:35:00,62
2022-03-16 11:36:00,59
2022-03-16 11:37:00,63
2022-03-16 11:38:00,65
2022-03-16 12:08:00,64
2022-03-16 12:09:00,65
2022-03-16 12:10:00,63
2022-03-16 12:11:00,66
2022-03-16 12:12:00,69
2022-03-16 12:13:00,63
2022-03-16 12:14:00,65
2022-03-16 12:16:00,59
2022-03-16 12:17:00,62
2022-03-16 12:18:00,63
2022-03-16 12:19:00,67
2022-03-16 12:20:00,68
2022-03-16 12:21:00,64
2022-03-16 12:22:00,59
2022-03-16 12:23:00,56
2022-03-16 12:24:00,64
2022-03-16 12:25:00,62
2022-03-16 12:26:00,67
2022-03-16 12:27:00,64
2022-03-16 12:28:00,63
2022-03-16 12:49:00,61
2022-03-16 12:50:00,61
2022-03-16 12:51:00,68
2022-03-16 12:52:00,72
2022-03-16 12:53:00,68
2022-03-16 12:54:00,61
2022-03-16 12:55:00,66
2022-03-16 12:56:00,65
2022-03-16 12:57:00,65
2022-03-16 12:58:00,67
2022-03-16 12:59:00,70
2022-03-16 13:00:00,63
2022-03-16 13:01:00,65
2022-03-16 13:02:00,67
2022-03-16 13:03:00,73
2022-03-16 13:04:00,64
2022-03-16 13:05:00,67
2022-03-16 13:06:00,70
2022-03-16 13:07:00,67
2022-03-16 13:29:00,62
2022-03-16 13:30:00,61
2022-03-16 13:31:00,66
2022-03-16 13:32:00,70
2022-03-16 13:33:00,71
2022-03-16 13:34:00,71
2022-03-16 13:35:00,66
2022-03-16 13:36:00,65
2022-03-16 13:37:00,63
2022-03-16 13:38:00,66
2022-03-16 13:39:00,68
2022-03-16 13:40:00,66
2022-03-16 13:41:00,67
2022-03-16 13:42:00,65
2022-03-16 13:43:00,62
2022-03-16 13:44:00,66
2022-03-16 13:45:00,65
2022-03-16 13:46:00,68
2022-03-16 13:47:00,68
2022-03-16 13:48:00,66
2022-03-16 18:39:00,63
2022-03-16 18:40:00,58
2022-03-16 18:41:00,61
2022-03-16 18:42:00,63
2022-03-16 18:43:00,61
2022-03-16 18:44:00,61
2022-03-16 18:45:00,61
2022-03-16 18:46:00,62
2022-03-16 18:47:00,60
2022-03-16 18:48:00,60
2022-03-16 19:09:00,56
2022-03-16 19:10:00,61
2022-03-16 19:11:00,59
2022-03-16 19:12:00,60
2022-03-16 19:13:00,62
2022-03-16 19:14:00,61
2022-03-16 19:15:00,56
2022-03-16 19:16:00,57
2022-03-16 19:17:00,61
2022-03-16 19:29:00,59
2022-03-16 19:30:00,62
2022-03-16 19:31:00,59
2022-03-16 19:32:00,61
2022-03-16 19:33:00,63
2022-03-16 19:34:00,61
2022-03-16 19:35:00,57
2022-03-16 19:36:00,60
2022-03-16 19:37:00,57
2022-03-16 19:38:00,60
2022-03-16 19:39:00,63
2022-03-16 19:40:00,61
2022-03-16 19:41:00,63
2022-03-16 19:42:00,58
2022-03-16 19:43:00,56
2022-03-16 19:44:00,60
2022-03-16 19:45:00,61
2022-03-16 19:46:00,62
2022-03-16 19:47:00,59
2022-03-16 19:48:00,59
2022-03-16 19:49:00,56
2022-03-16 19:50:00,59
2022-03-16 19:51:00,61
2022-03-16 19:52:00,60
2022-03-16 19:53:00,63
2022-03-16 19:54:00,60
2022-03-16 19:55:00,56
2022-03-16 19:56:00,61
2022-03-16 19:57:00,57
2022-03-16 19:58:00,61
2022-03-16 19:59:00,59
2022-03-16 20:00:00,62
2022-03-16 20:01:00,61
2022-03-16 20:02:00,53
2022-03-16 20:03:00,56
2022-03-16 20:04:00,59
2022-03-16 20:05:00,61
2022-03-16 20:06:00,63
2022-03-16 20:07:00,61
2022-03-16 20:08:00,56
2022-03-16 20:09:00,58
2022-03-16 20:10:00,54
2022-03-16 20:11:00,62
2022-03-16 20:12:00,63
2022-03-16 20:13:00,63
2022-03-16 20:14:00,62
2022-03-16 20:15:00,59
2022-03-16 20:16:00,54
2022-03-16 20:17:00,60
2022-03-16 20:18:00,60
2022-03-16 20:19:00,64
2022-03-16 20:20:00,61
2022-03-16 20:21:00,57
2022-03-16 20:22:00,59
2022-03-16 20:24:00,56
2022-03-16 20:25:00,59
2022-03-16 20:26:00,62
2022-03-16 20:27:00,62
2022-03-16 20:28:00,58
2022-03-16 20:29:00,59
2022-03-16 20:30:00,55
2022-03-16 20:31:00,56
2022-03-16 20:32:00,56
2022-03-16 20:33:00,62
2022-03-16 20:34:00,60
2022-03-16 20:35:00,54
2022-03-16 20:36:00,54
2022-03-16 20:37:00,56
2022-03-16 20:38:00,57
2022-03-16 20:39:00,60
2022-03-16 20:40:00,62
2022-03-16 20:41:00,60
2022-03-16 20:42:00,54
2022-03-16 20:43:00,55
2022-03-16 20:44:00,54
2022-03-16 20:45:00,57
2022-03-16 20:46:00,59
2022-03-16 20:47:00,61
2022-03-16 20:48:00,59
2022-03-16 20:59:00,59
2022-03-16 21:00:00,59
2022-03-16 21:01:00,59
2022-03-16 21:02:00,57
2022-03-16 21:03:00,54
2022-03-16 21:04:00,61
2022-03-16 21:05:00,58
2022-03-16 21:06:00,62
2022-03-16 21:07:00,61
2022-03-16 21:08:00,59
2022-03-16 21:18:00,58
2022-03-16 21:19:00,59
2022-03-16 21:20:00,57
2022-03-16 21:21:00,58
2022-03-16 21:22:00,56
2022-03-16 21:23:00,54
2022-03-16 21:25:00,56
2022-03-16 21:26:00,60
2022-03-16 21:27:00,58
2022-03-16 21:28:00,55
2022-03-16 21:44:00,59
2022-03-16 21:44:00,60
2022-03-16 21:45:00,54
2022-03-16 21:46:00,54
2022-03-16 21:47:00,54
2022-03-16 21:48:00,60
2022-03-16 21:49:00,59
2022-03-16 21:50:00,59
2022-03-16 21:51:00,59
2022-03-16 21:52:00,55
2022-03-16 21:53:00,52
2022-03-16 22:04:00,53
2022-03-16 22:05:00,54
2022-03-16 22:06:00,53
2022-03-16 22:07:00,55
2022-03-16 22:08:00,55
2022-03-16 22:09:00,57
2022-03-16 22:10:00,57
2022-03-16 22:11:00,52
2022-03-16 22:13:00,52
2022-03-16 22:14:00,54
2022-03-16 22:15:00,55
2022-03-16 22:16:00,57
2022-03-16 22:17:00,60
2022-03-16 22:18:00,57
2022-03-16 22:19:00,53
2022-03-16 22:20:00,57
2022-03-16 22:21:00,61
2022-03-16 22:22:00,58
2022-03-16 22:23:00,55
2022-03-16 22:24:00,54
2022-03-16 22:34:00,56
2022-03-16 22:35:00,58
2022-03-16 22:36:00,52
2022-03-16 22:37:00,56
2022-03-16 22:38:00,54
2022-03-16 22:39:00,54
2022-03-16 22:40:00,56
2022-03-16 22:41:00,58
2022-03-16 22:42:00,55
2022-03-16 22:43:00,56
2022-03-16 23:15:00,52
2022-03-16 23:16:00,57
2022-03-16 23:17:00,54
2022-03-16 23:18:00,54
2022-03-16 23:19:00,48
2022-03-16 23:20:00,53
2022-03-16 23:21:00,50
2022-03-16 23:22:00,55
2022-03-16 23:23:00,56
2022-03-16 23:24:00,58
2022-03-16 23:44:00,54
2022-03-16 23:45:00,50
2022-03-16 23:46:00,53
2022-03-16 23:47:00,54
2022-03-16 23:48:00,52
2022-03-16 23:49:00,52
2022-03-16 23:50:00,52
2022-03-16 23:51:00,49
2022-03-16 23:52:00,53
2022-03-16 23:53:00,52
2022-03-16 23:54:00,50
2022-03-16 23:55:00,51
2022-03-16 23:56:00,51
2022-03-16 23:57:00,52
2022-03-16 23:58:00,53
2022-03-16 23:59:00,50
2022-03-17 00:00:00,52
2022-03-17 00:01:00,50
2022-03-17 00:02:00,52
2022-03-17 00:03:00,54
2022-03-17 00:04:00,53
2022-03-17 00:05:00,54
2022-03-17 00:06:00,53
2022-03-17 00:07:00,50
2022-03-17 00:08:00,51
2022-03-17 00:09:00,55
2022-03-17 00:10:00,52
2022-03-17 00:11:00,51
2022-03-17 00:13:00,53
2022-03-17 00:14:00,50
2022-03-17 00:25:00,48
2022-03-17 00:26:00,53
2022-03-17 00:27:00,55
2022-03-17 00:28:00,50
2022-03-17 00:29:00,47
2022-03-17 00:30:00,49
2022-03-17 00:31:00,51
2022-03-17 00:32:00,53
2022-03-17 00:33:00,49
2022-03-17 00:34:00,52
2022-03-17 00:35:00,48
2022-03-17 00:36:00,53
2022-03-17 00:37:00,51
2022-03-17 00:38:00,51
2022-03-17 00:39:00,49
2022-03-17 00:40:00,51
2022-03-17 00:41:00,49
2022-03-17 00:42:00,50
2022-03-17 00:43:00,52
2022-03-17 00:44:00,48
2022-03-17 00:45:00,53
2022-03-17 00:46:00,47
2022-03-17 00:47:00,47
2022-03-17 00:48:00,53
2022-03-17 00:49:00,47
2022-03-17 00:50:00,47
2022-03-17 00:51:00,48
2022-03-17 00:52:00,48
2022-03-17 00:53:00,51
2022-03-17 01:04:00,50
2022-03-17 01:05:00,49
2022-03-17 01:06:00,52
2022-03-17 01:07:00,51
2022-03-17 01:08:00,52
2022-03-17 01:09:00,51
2022-03-17 01:10:00,51
2022-03-17 01:11:00,47
2022-03-17 01:13:00,51
2022-03-17 01:14:00,51
2022-03-17 01:54:00,49
2022-03-17 01:55:00,48
2022-03-17 01:56:00,53
2022-03-17 01:57:00,51
2022-03-17 01:58:00,48
2022-03-17 01:59:00,50
2022-03-17 02:00:00,48
2022-03-17 02:01:00,50
2022-03-17 02:02:00,51
2022-03-17 02:03:00,47
2022-03-17 02:04:00,47
2022-03-17 02:05:00,47
2022-03-17 02:06:00,49
2022-03-17 02:07:00,48
2022-03-17 02:08:00,49
2022-03-17 02:09:00,51
2022-03-17 02:10:00,52
2022-03-17 02:11:00,49
2022-03-17 02:13:00,48
2022-03-17 02:14:00,48
2022-03-17 02:54:00,48
2022-03-17 02:55:00,47
2022-03-17 02:56:00,47
2022-03-17 02:57:00,49
2022-03-17 02:58:00,47
2022-03-17 02:59:00,47
2022-03-17 03:00:00,49
2022-03-17 03:01:00,48
2022-03-17 03:02:00,49
2022-03-17 03:03:00,50
2022-03-17 03:15:00,48
2022-03-17 03:16:00,49
2022-03-17 03:17:00,49
2022-03-17 03:18:00,47
2022-03-17 03:19:00,47
2022-03-17 03:20:00,51
2022-03-17 03:21:00,47
2022-03-17 03:22:00,48
2022-03-17 03:23:00,47
2022-03-17 03:24:00,48
2022-03-17 04:15:00,49
2022-03-17 04:16:00,47
2022-03-17 04:17:00,48
2022-03-17 04:18:00,49
2022-03-17 04:19:00,47
2022-03-17 04:20:00,46
2022-03-17 04:21:00,48
2022-03-17 04:22:00,51
2022-03-17 04:23:00,50
2022-03-17 04:24:00,48
2022-03-17 04:35:00,48
2022-03-17 04:36:00,52
2022-03-17 04:37:00,50
2022-03-17 04:38:00,48
2022-03-17 04:39:00,49
2022-03-17 04:40:00,49
2022-03-17 04:41:00,53
2022-03-17 04:42:00,47
2022-03-17 04:43:00,50
2022-03-17 04:44:00,48
2022-03-17 04:45:00,49
2022-03-17 04:46:00,47
2022-03-17 04:47:00,52
2022-03-17 04:48:00,47
2022-03-17 04:49:00,50
2022-03-17 04:50:00,47
2022-03-17 04:51:00,47
2022-03-17 04:52:00,51
2022-03-17 04:53:00,50
2022-03-17 04:54:00,52
2022-03-17 04:55:00,50
2022-03-17 04:56:00,47
2022-03-17 04:57:00,48
2022-03-17 04:58:00,48
2022-03-17 04:59:00,48
2022-03-17 05:00:00,47
2022-03-17 05:01:00,53
2022-03-17 05:02:00,52
2022-03-17 05:03:00,50
2022-03-17 05:04:00,47
2022-03-17 05:05:00,50
2022-03-17 05:06:00,49
2022-03-17 05:07:00,51
2022-03-17 05:08:00,57
2022-03-17 05:10:00,53
2022-03-17 05:11:00,52
2022-03-17 05:12:00,48
2022-03-17 05:13:00,49
2022-03-17 05:14:00,49
2022-03-17 05:25:00,50
2022-03-17 05:26:00,53
2022-03-17 05:27:00,51
2022-03-17 05:28:00,51
2022-03-17 05:29:00,54
2022-03-17 05:30:00,51
2022-03-17 05:31:00,51
2022-03-17 05:32:00,51
2022-03-17 05:33:00,54
2022-03-17 05:34:00,52
2022-03-17 05:44:00,55
2022-03-17 05:45:00,55
2022-03-17 05:46:00,51
2022-03-17 05:47:00,51
2022-03-17 05:48:00,58
2022-03-17 05:49:00,57
2022-03-17 05:50:00,53
2022-03-17 05:51:00,49
2022-03-17 05:52:00,51
2022-03-17 05:53:00,53
2022-03-17 05:54:00,53
2022-03-17 05:55:00,54
2022-03-17 05:56:00,54
2022-03-17 05:57:00,53
2022-03-17 05:58:00,50
2022-03-17 05:59:00,51
2022-03-17 06:00:00,53
2022-03-17 06:01:00,55
2022-03-17 06:02:00,55
2022-03-17 06:03:00,51
2022-03-17 06:35:00,54
2022-03-17 06:36:00,55
2022-03-17 06:37:00,57
2022-03-17 06:38:00,57
2022-03-17 06:39:00,53
2022-03-17 06:40:00,56
2022-03-17 06:41:00,54
2022-03-17 06:42:00,56
2022-03-17 06:43:00,59
2022-03-17 06:44:00,58
2022-03-17 06:45:00,54
2022-03-17 06:46:00,56
2022-03-17 06:47:00,54
2022-03-17 06:48:00,56
2022-03-17 06:49:00,60
2022-03-17 06:50:00,59
2022-03-17 06:51:00,60
2022-03-17 06:52:00,55
2022-03-17 06:53:00,57
2022-03-17 07:25:00,61
2022-03-17 07:26:00,58
2022-03-17 07:27:00,60
2022-03-17 07:28:00,62
2022-03-17 07:29:00,60
2022-03-17 07:30:00,56
2022-03-17 07:31:00,63
2022-03-17 07:32:00,57
2022-03-17 07:33:00,54
2022-03-17 07:34:00,64
2022-03-17 07:35:00,57
2022-03-17 07:36:00,59
2022-03-17 07:37:00,62
2022-03-17 07:38:00,59
2022-03-17 07:39:00,57
2022-03-17 07:40:00,63
2022-03-17 07:41:00,63
2022-03-17 07:42:00,59
2022-03-17 07:43:00,60
2022-03-17 08:44:00,63
2022-03-17 08:45:00,55
2022-03-17 08:46:00,59
2022-03-17 08:47:00,63
2022-03-17 08:48:00,58
2022-03-17 08:49:00,58
2022-03-17 08:50:00,65
2022-03-17 08:51:00,61
2022-03-17 08:52:00,56
2022-03-17 08:53:00,64
2022-03-17 09:15:00,65
2022-03-17 09:16:00,65
2022-03-17 09:17:00,64
2022-03-17 09:18:00,62
2022-03-17 09:19:00,55
2022-03-17 09:20:00,56
2022-03-17 09:21:00,63
2022-03-17 09:22:00,63
2022-03-17 09:23:00,58
2022-03-17 09:24:00,64
2022-03-17 09:25:00,57
2022-03-17 09:26:00,55
2022-03-17 09:27:00,62
2022-03-17 09:28:00,65
2022-03-17 09:29:00,63
2022-03-17 09:30:00,64
2022-03-17 09:31:00,61
2022-03-17 09:32:00,55
2022-03-17 09:33:00,63
2022-03-17 09:34:00,60
2022-03-17 09:35:00,60
2022-03-17 09:36:00,66
2022-03-17 09:37:00,64
2022-03-17 09:38:00,57
2022-03-17 09:39:00,58
2022-03-17 09:40:00,63
2022-03-17 09:41:00,58
2022-03-17 09:42:00,58
2022-03-17 09:43:00,65
2022-03-17 09:54:00,55
2022-03-17 09:55:00,66
2022-03-17 09:56:00,63
2022-03-17 09:57:00,62
2022-03-17 09:58:00,61
2022-03-17 09:59:00,58
2022-03-17 10:00:00,59
2022-03-17 10:01:00,57
2022-03-17 10:02:00,65
2022-03-17 10:03:00,65
2022-03-17 10:04:00,60
2022-03-17 10:05:00,60
2022-03-17 10:06:00,56
2022-03-17 10:07:00,61
2022-03-17 10:09:00,66
2022-03-17 10:10:00,66
2022-03-17 10:11:00,62
2022-03-17 10:12:00,61
2022-03-17 10:13:00,57
2022-03-17 10:14:00,58
2022-03-17 10:15:00,60
2022-03-17 10:16:00,65
2022-03-17 10:17:00,65
2022-03-17 10:18:00,63
2022-03-17 10:19:00,58
2022-03-17 10:20:00,55
2022-03-17 10:21:00,59
2022-03-17 10:22:00,62
2022-03-17 10:23:00,67
2022-03-17 10:24:00,65
2022-03-17 10:35:00,63
2022-03-17 10:36:00,67
2022-03-17 10:37:00,60
2022-03-17 10:38:00,63
2022-03-17 10:39:00,61
2022-03-17 10:40:00,58
2022-03-17 10:41:00,62
2022-03-17 10:42:00,63
2022-03-17 10:43:00,66
2022-03-17 11:54:00,60
2022-03-17 11:55:00,68
2022-03-17 11:56:00,68
2022-03-17 11:57:00,67
2022-03-17 11:58:00,63
2022-03-17 11:59:00,61
2022-03-17 12:00:00,62
2022-03-17 12:01:00,65
2022-03-17 12:02:00,66
2022-03-17 12:03:00,67
2022-03-17 12:04:00,62
2022-03-17 12:05:00,62
2022-03-17 12:06:00,71
2022-03-17 12:07:00,61
2022-03-17 12:09:00,67
2022-03-17 12:10:00,71
2022-03-17 12:11:00,71
2022-03-17 12:12:00,67
2022-03-17 12:13:00,65
2022-03-17 12:14:00,65
2022-03-17 12:15:00,68
2022-03-17 12:16:00,69
2022-03-17 12:17:00,70
2022-03-17 12:18:00,71
2022-03-17 12:19:00,69
2022-03-17 12:20:00,67
2022-03-17 12:21:00,62
2022-03-17 12:22:00,69
2022-03-17 12:23:00,75
2022-03-17 12:24:00,70
2022-03-17 12:25:00,65
2022-03-17 12:26:00,64
2022-03-17 12:27:00,62
2022-03-17 12:28:00,63
2022-03-17 12:29:00,70
2022-03-17 12:30:00,68
2022-03-17 12:31:00,71
2022-03-17 12:32:00,65
2022-03-17 12:33:00,63
2022-03-17 12:34:00,67
2022-03-17 12:45:00,63
2022-03-17 12:46:00,68
2022-03-17 12:47:00,62
2022-03-17 12:48:00,65
2022-03-17 12:49:00,66
2022-03-17 12:50:00,67
2022-03-17 12:51:00,67
2022-03-17 12:52:00,62
2022-03-17 12:53:00,59
2022-03-17 12:54:00,61
2022-03-17 12:55:00,66
2022-03-17 12:56:00,68
2022-03-17 12:57:00,68
2022-03-17 12:58:00,64
2022-03-17 12:59:00,60
2022-03-17 13:00:00,58
2022-03-17 13:01:00,66
2022-03-17 13:02:00,68
2022-03-17 13:03:00,65
2022-03-17 13:04:00,64
2022-03-17 13:05:00,66
2022-03-17 13:07:00,62
2022-03-17 13:08:00,62
2022-03-17 13:09:00,68
2022-03-17 13:10:00,70
2022-03-17 13:11:00,71
2022-03-17 13:12:00,77
2022-03-17 13:13:00,62
2022-03-17 13:14:00,64
2022-03-17 13:15:00,68
2022-03-17 13:16:00,67
2022-03-17 13:17:00,68
2022-03-17 13:18:00,65
2022-03-17 13:19:00,64
2022-03-17 13:20:00,61
2022-03-17 13:21:00,67
2022-03-17 13:22:00,72
2022-03-17 13:23:00,69
2022-03-17 13:24:00,67
2022-03-17 13:45:00,63
2022-03-17 13:46:00,61
2022-03-17 13:47:00,64
2022-03-17 13:48:00,64
2022-03-17 13:49:00,69
2022-03-17 13:50:00,67
2022-03-17 13:51:00,61
2022-03-17 13:52:00,61
2022-03-17 13:53:00,64
2022-03-17 14:04:00,66
2022-03-17 14:05:00,60
2022-03-17 14:07:00,61
2022-03-17 14:08:00,64
2022-03-17 14:09:00,67
2022-03-17 14:10:00,68
2022-03-17 14:11:00,68
2022-03-17 14:12:00,66
2022-03-17 14:13:00,63
2022-03-17 14:14:00,61
2022-03-17 14:15:00,66
2022-03-17 14:16:00,68
2022-03-17 14:17:00,67
2022-03-17 14:18:00,66
2022-03-17 14:19:00,63
2022-03-17 14:20:00,62
2022-03-17 14:21:00,61
2022-03-17 14:22:00,69
2022-03-17 14:23:00,69
2022-03-17 14:24:00,66
2022-03-17 14:25:00,65
2022-03-17 14:26:00,63
2022-03-17 14:27:00,61
2022-03-17 14:28:00,64
2022-03-17 14:29:00,68
2022-03-17 14:30:00,68
2022-03-17 14:31:00,65
2022-03-17 14:32:00,64
2022-03-17 14:33:00,61
2022-03-17 14:34:00,63
2022-03-17 14:35:00,66
2022-03-17 14:36:00,65
2022-03-17 14:37:00,69
2022-03-17 14:38:00,62
2022-03-17 14:39:00,64
2022-03-17 14:40:00,62
2022-03-17 14:41:00,65
2022-03-17 14:42:00,67
2022-03-17 14:43:00,68
2022-03-17 14:44:00,63
2022-03-17 14:45:00,61
2022-03-17 14:46:00,61
2022-03-17 14:47:00,58
2022-03-17 14:48:00,65
2022-03-17 14:49:00,69
2022-03-17 14:50:00,68
2022-03-17 14:51:00,67
2022-03-17 14:52:00,60
2022-03-17 14:53:00,62
2022-03-17 15:04:00,63
2022-03-17 15:06:00,67
2022-03-17 15:07:00,61
2022-03-17 15:08:00,65
2022-03-17 15:09:00,68
2022-03-17 15:10:00,66
2022-03-17 15:11:00,66
2022-03-17 15:12:00,68
2022-03-17 15:13:00,60
2022-03-17 15:14:00,64
2022-03-17 15:15:00,66
2022-03-17 15:16:00,66
2022-03-17 15:17:00,67
2022-03-17 15:18:00,67
2022-03-17 15:19:00,62
2022-03-17 15:20:00,62
2022-03-17 15:21:00,65
2022-03-17 15:22:00,68
2022-03-17 15:23:00,67
2022-03-17 15:24:00,67
2022-03-17 17:04:00,61
2022-03-17 17:06:00,66
2022-03-17 17:07:00,61
2022-03-17 17:08:00,64
2022-03-17 17:09:00,61
2022-03-17 17:10:00,58
2022-03-17 17:10:00,66
2022-03-17 17:12:00,65
2022-03-17 17:13:00,64
2022-03-17 17:14:00,62
2022-03-17 18:54:00,62
2022-03-17 18:55:00,59
2022-03-17 18:56:00,59
2022-03-17 18:57:00,63
2022-03-17 18:58:00,58
2022-03-17 18:59:00,59
2022-03-17 19:00:00,62
2022-03-17 19:01:00,59
2022-03-17 19:02:00,60
2022-03-17 19:03:00,63
2022-03-17 19:04:00,59
2022-03-17 19:05:00,53
2022-03-17 19:07:00,61
2022-03-17 19:08:00,58
2022-03-17 19:09:00,59
2022-03-17 19:09:00,62
2022-03-17 19:11:00,63
2022-03-17 19:12:00,60
2022-03-17 19:13:00,62
2022-03-17 19:14:00,59
2022-03-17 19:25:00,63
2022-03-17 19:26:00,60
2022-03-17 19:27:00,59
2022-03-17 19:28:00,61
2022-03-17 19:29:00,63
2022-03-17 19:30:00,62
