sep=,
2022-03-16 14:35:00,58
2022-03-16 14:36:00,61
2022-03-16 14:47:00,63
2022-03-16 14:48:00,60
2022-03-16 14:49:00,62
2022-03-16 14:50:00,63
2022-03-16 14:51:00,61
2022-03-16 14:52:00,64
2022-03-16 14:53:00,64
2022-03-16 14:54:00,59
2022-03-16 14:55:00,64
2022-03-16 14:56:00,64
2022-03-16 16:06:00,58
2022-03-16 16:07:00,62
2022-03-16 16:08:00,64
2022-03-16 16:09:00,61
2022-03-16 16:10:00,61
2022-03-16 16:11:00,65
2022-03-16 16:12:00,61
2022-03-16 16:13:00,61
2022-03-16 16:14:00,65
2022-03-16 16:15:00,63
2022-03-16 16:27:00,62
2022-03-16 16:28:00,64
2022-03-16 16:29:00,61
2022-03-16 16:30:00,63
2022-03-16 16:31:00,65
2022-03-16 16:32:00,58
2022-03-16 16:33:00,62
2022-03-16 16:34:00,65
2022-03-16 16:35:00,59
2022-03-16 16:36:00,59
2022-03-16 16:37:00,66
2022-03-16 16:38:00,60
2022-03-16 16:39:00,59
2022-03-16 16:40:00,64
2022-03-16 16:41:00,62
2022-03-16 16:42:00,60
2022-03-16 16:43:00,61
2022-03-16 16:44:00,61
2022-03-16 16:45:00,57
2022-03-16 16:46:00,63
2022-03-16 17:27:00,62
2022-03-16 17:28:00,63
2022-03-16 17:29:00,57
2022-03-16 17:30:00,61
2022-03-16 17:31:00,65
2022-03-16 17:32:00,60
2022-03-16 17:33:00,60
2022-03-16 17:34:00,64
2022-03-16 17:35:00,58
2022-03-16 17:36:00,59
2022-03-16 17:47:00,62
2022-03-16 17:48:00,57
2022-03-16 17:49:00,62
2022-03-16 17:50:00,64
2022-03-16 17:51:00,58
2022-03-16 17:52:00,62
2022-03-16 17:53:00,64
2022-03-16 17:54:00,58
2022-03-16 17:55:00,62
2022-03-16 17:56:00,62
2022-03-16 18:47:00,62
2022-03-16 18:48:00,57
2022-03-16 18:49:00,61
2022-03-16 18:50:00,61
2022-03-16 18:51:00,55
2022-03-16 18:52:00,59
2022-03-16 18:53:00,60
2022-03-16 18:54:00,56
2022-03-16 18:55:00,58
2022-03-16 18:56:00,62
2022-03-16 18:57:00,54
2022-03-16 18:58:00,57
2022-03-16 18:59:00,62
2022-03-16 19:00:00,57
2022-03-16 19:01:00,59
2022-03-16 19:02:00,64
2022-03-16 19:03:00,57
2022-03-16 19:04:00,59
2022-03-16 19:05:00,62
2022-03-16 19:06:00,59
2022-03-16 19:57:00,56
2022-03-16 19:58:00,58
2022-03-16 19:59:00,63
2022-03-16 20:00:00,56
2022-03-16 20:01:00,62
2022-03-16 20:02:00,62
2022-03-16 20:03:00,57
2022-03-16 20:04:00,58
2022-03-16 20:05:00,58
2022-03-16 20:06:00,56
2022-03-16 20:16:00,58
2022-03-16 20:17:00,57
2022-03-16 20:19:00,56
2022-03-16 20:20:00,56
2022-03-16 20:21:00,57
2022-03-16 20:22:00,61
2022-03-16 20:23:00,58
2022-03-16 20:24:00,57
2022-03-16 20:25:00,54
2022-03-16 20:26:00,56
2022-03-16 20:52:00,59
2022-03-16 20:53:00,57
2022-03-16 20:54:00,56
2022-03-16 20:55:00,52
2022-03-16 20:56:00,57
2022-03-16 20:57:00,55
2022-03-16 20:58:00,59
2022-03-16 20:59:00,59
2022-03-16 21:00:00,54
2022-03-16 21:01:00,54
2022-03-16 21:12:00,58
2022-03-16 21:13:00,57
2022-03-16 21:14:00,53
2022-03-16 21:15:00,53
2022-03-16 21:16:00,58
2022-03-16 21:17:00,57
2022-03-16 21:18:00,58
2022-03-16 21:19:00,57
2022-03-16 21:20:00,53
2022-03-16 21:21:00,52
2022-03-16 21:23:00,56
2022-03-16 21:23:00,58
2022-03-16 21:24:00,60
2022-03-16 21:25:00,58
2022-03-16 21:27:00,54
2022-03-16 21:28:00,48
2022-03-16 21:28:00,53
2022-03-16 21:30:00,57
2022-03-16 21:30:00,60
2022-03-16 21:31:00,58
2022-03-16 21:33:00,57
2022-03-16 21:34:00,54
2022-03-16 21:35:00,51
2022-03-16 21:35:00,53
2022-03-16 21:37:00,57
2022-03-16 21:38:00,57
2022-03-16 21:38:00,59
2022-03-16 21:40:00,52
2022-03-16 21:40:00,55
2022-03-16 23:01:00,51
2022-03-16 23:02:00,53
2022-03-16 23:04:00,51
2022-03-16 23:05:00,57
2022-03-16 23:06:00,49
2022-03-16 23:06:00,51
2022-03-16 23:08:00,49
2022-03-16 23:09:00,52
2022-03-16 23:11:00,56
2022-03-16 23:12:00,55
2022-03-16 23:13:00,49
2022-03-16 23:13:00,54
2022-03-16 23:15:00,49
2022-03-16 23:16:00,52
2022-03-16 23:17:00,53
2022-03-16 23:18:00,53
2022-03-16 23:19:00,53
2022-03-16 23:20:00,51
2022-03-16 23:21:00,49
2022-03-16 23:31:00,55
2022-03-16 23:33:00,51
2022-03-16 23:33:00,52
2022-03-16 23:35:00,50
2022-03-16 23:35:00,51
2022-03-16 23:37:00,51
2022-03-16 23:37:00,53
2022-03-16 23:39:00,52
2022-03-16 23:39:00,55
2022-03-16 23:41:00,54
2022-03-17 00:42:00,49
2022-03-17 00:42:00,52
2022-03-17 00:44:00,46
2022-03-17 00:44:00,50
2022-03-17 00:46:00,51
2022-03-17 00:47:00,47
2022-03-17 00:47:00,48
2022-03-17 00:49:00,47
2022-03-17 00:49:00,48
2022-03-17 00:51:00,51
2022-03-17 00:53:00,50
2022-03-17 00:54:00,48
2022-03-17 00:54:00,49
2022-03-17 00:56:00,48
2022-03-17 00:57:00,46
2022-03-17 00:58:00,49
2022-03-17 00:58:00,51
2022-03-17 01:00:00,49
2022-03-17 01:01:00,47
2022-03-17 01:31:00,46
2022-03-17 01:33:00,50
2022-03-17 01:34:00,49
2022-03-17 01:35:00,46
2022-03-17 01:37:00,47
2022-03-17 01:38:00,46
2022-03-17 01:38:00,51
2022-03-17 01:40:00,48
2022-03-17 01:40:00,49
2022-03-17 02:02:00,47
2022-03-17 02:03:00,46
2022-03-17 02:04:00,49
2022-03-17 02:05:00,47
2022-03-17 02:06:00,47
2022-03-17 02:07:00,49
2022-03-17 02:08:00,48
2022-03-17 02:09:00,47
2022-03-17 02:10:00,46
2022-03-17 02:11:00,51
2022-03-17 02:32:00,46
2022-03-17 02:32:00,48
2022-03-17 02:34:00,48
2022-03-17 02:35:00,50
2022-03-17 02:36:00,46
2022-03-17 02:37:00,49
2022-03-17 02:38:00,46
2022-03-17 02:39:00,48
2022-03-17 02:39:00,50
2022-03-17 02:41:00,47
2022-03-17 02:42:00,49
2022-03-17 02:43:00,49
2022-03-17 02:44:00,48
2022-03-17 02:45:00,50
2022-03-17 02:46:00,48
2022-03-17 02:47:00,46
2022-03-17 02:48:00,48
2022-03-17 02:49:00,46
2022-03-17 02:50:00,46
2022-03-17 02:51:00,49
2022-03-17 02:52:00,51
2022-03-17 02:53:00,49
2022-03-17 02:54:00,46
2022-03-17 02:55:00,47
2022-03-17 02:56:00,49
2022-03-17 02:57:00,51
2022-03-17 02:58:00,55
2022-03-17 02:59:00,51
2022-03-17 03:00:00,49
2022-03-17 03:01:00,46
2022-03-17 03:02:00,47
2022-03-17 03:03:00,49
2022-03-17 03:04:00,47
2022-03-17 03:05:00,52
2022-03-17 03:06:00,48
2022-03-17 03:07:00,46
2022-03-17 03:08:00,46
2022-03-17 03:09:00,46
2022-03-17 03:10:00,50
2022-03-17 03:11:00,52
2022-03-17 03:33:00,50
2022-03-17 03:34:00,46
2022-03-17 03:34:00,48
2022-03-17 03:36:00,49
2022-03-17 03:37:00,47
2022-03-17 03:38:00,50
2022-03-17 03:39:00,49
2022-03-17 03:40:00,50
2022-03-17 03:41:00,46
2022-03-17 03:43:00,46
2022-03-17 03:44:00,48
2022-03-17 03:45:00,49
2022-03-17 03:46:00,52
2022-03-17 03:47:00,47
2022-03-17 03:48:00,46
2022-03-17 03:50:00,46
2022-03-17 03:51:00,51
2022-03-17 04:12:00,48
2022-03-17 04:13:00,46
2022-03-17 04:14:00,46
2022-03-17 04:15:00,46
2022-03-17 04:16:00,51
2022-03-17 04:17:00,48
2022-03-17 04:18:00,52
2022-03-17 04:19:00,52
2022-03-17 04:21:00,47
2022-03-17 04:22:00,50
2022-03-17 04:23:00,47
2022-03-17 04:24:00,50
2022-03-17 04:25:00,49
2022-03-17 04:25:00,50
2022-03-17 04:27:00,49
2022-03-17 04:28:00,46
2022-03-17 04:29:00,46
2022-03-17 04:29:00,48
2022-03-17 04:31:00,50
2022-03-17 04:32:00,49
2022-03-17 06:42:00,54
2022-03-17 06:43:00,55
2022-03-17 06:43:00,58
2022-03-17 06:45:00,62
2022-03-17 06:46:00,60
2022-03-17 06:47:00,58
2022-03-17 06:48:00,53
2022-03-17 06:49:00,55
2022-03-17 06:50:00,58
2022-03-17 06:51:00,59
2022-03-17 06:52:00,62
2022-03-17 06:53:00,58
2022-03-17 06:54:00,56
2022-03-17 06:55:00,51
2022-03-17 06:56:00,58
2022-03-17 06:57:00,58
2022-03-17 06:58:00,60
2022-03-17 06:59:00,60
2022-03-17 07:00:00,57
2022-03-17 07:01:00,58
2022-03-17 07:12:00,54
2022-03-17 07:13:00,63
2022-03-17 07:14:00,59
2022-03-17 07:15:00,57
2022-03-17 07:16:00,63
2022-03-17 07:17:00,61
2022-03-17 07:18:00,56
2022-03-17 07:20:00,61
2022-03-17 07:20:00,62
2022-03-17 07:22:00,57
2022-03-17 08:52:00,62
2022-03-17 08:53:00,58
2022-03-17 08:54:00,63
2022-03-17 08:55:00,63
2022-03-17 08:56:00,58
2022-03-17 08:57:00,61
2022-03-17 08:58:00,64
2022-03-17 08:59:00,58
2022-03-17 09:00:00,60
2022-03-17 09:01:00,64
2022-03-17 09:02:00,57
2022-03-17 09:03:00,61
2022-03-17 09:04:00,64
2022-03-17 09:05:00,59
2022-03-17 09:06:00,61
2022-03-17 09:07:00,64
2022-03-17 09:08:00,60
2022-03-17 09:09:00,60
2022-03-17 09:10:00,63
2022-03-17 09:11:00,61
2022-03-17 09:42:00,63
2022-03-17 09:43:00,61
2022-03-17 09:44:00,60
2022-03-17 09:45:00,64
2022-03-17 09:46:00,63
2022-03-17 09:47:00,59
2022-03-17 09:48:00,62
2022-03-17 09:49:00,63
2022-03-17 09:50:00,57
2022-03-17 09:51:00,62
2022-03-17 09:52:00,64
2022-03-17 09:53:00,60
2022-03-17 09:54:00,61
2022-03-17 09:55:00,64
2022-03-17 09:56:00,60
2022-03-17 09:57:00,64
2022-03-17 09:58:00,64
2022-03-17 09:59:00,61
2022-03-17 10:00:00,60
2022-03-17 10:01:00,64
2022-03-17 10:22:00,61
2022-03-17 10:24:00,64
2022-03-17 10:25:00,59
2022-03-17 10:26:00,62
2022-03-17 10:27:00,64
2022-03-17 10:28:00,58
2022-03-17 10:29:00,60
2022-03-17 10:29:00,66
2022-03-17 10:31:00,59
2022-03-17 10:32:00,62
2022-03-17 10:33:00,65
2022-03-17 10:34:00,59
2022-03-17 10:35:00,61
2022-03-17 10:36:00,59
2022-03-17 10:36:00,63
2022-03-17 10:38:00,62
2022-03-17 10:39:00,61
2022-03-17 10:40:00,59
2022-03-17 10:41:00,60
2022-03-17 11:42:00,64
2022-03-17 11:43:00,62
2022-03-17 11:44:00,59
2022-03-17 11:45:00,61
2022-03-17 11:46:00,63
2022-03-17 11:47:00,59
2022-03-17 11:48:00,64
2022-03-17 11:49:00,63
2022-03-17 11:50:00,57
2022-03-17 11:51:00,63
2022-03-17 12:02:00,59
2022-03-17 12:03:00,58
2022-03-17 12:04:00,64
2022-03-17 12:05:00,60
2022-03-17 12:06:00,59
2022-03-17 12:07:00,65
2022-03-17 12:08:00,61
2022-03-17 12:09:00,59
2022-03-17 12:10:00,64
2022-03-17 12:11:00,62
2022-03-17 12:32:00,66
2022-03-17 12:34:00,57
2022-03-17 12:35:00,60
2022-03-17 12:36:00,64
2022-03-17 12:37:00,61
2022-03-17 12:38:00,60
2022-03-17 12:39:00,61
2022-03-17 12:39:00,65
2022-03-17 12:41:00,59
2022-03-17 12:42:00,62
2022-03-17 13:02:00,61
2022-03-17 13:03:00,59
2022-03-17 13:04:00,65
2022-03-17 13:05:00,59
2022-03-17 13:06:00,59
2022-03-17 13:07:00,61
2022-03-17 13:08:00,61
2022-03-17 13:09:00,59
2022-03-17 13:10:00,66
2022-03-17 13:11:00,62
2022-03-17 13:33:00,65
2022-03-17 13:34:00,60
2022-03-17 13:35:00,60
2022-03-17 13:36:00,64
2022-03-17 13:37:00,60
2022-03-17 13:37:00,61
2022-03-17 13:39:00,66
2022-03-17 13:40:00,61
2022-03-17 13:41:00,61
2022-03-17 13:42:00,63
2022-03-17 14:43:00,62
2022-03-17 14:44:00,59
2022-03-17 14:45:00,63
2022-03-17 14:46:00,64
2022-03-17 14:47:00,60
2022-03-17 14:48:00,63
2022-03-17 14:49:00,63
2022-03-17 14:50:00,57
2022-03-17 14:51:00,62
2022-03-17 15:02:00,60
2022-03-17 15:03:00,59
2022-03-17 15:04:00,65
2022-03-17 15:05:00,61
2022-03-17 15:06:00,58
2022-03-17 15:07:00,64
2022-03-17 15:08:00,61
2022-03-17 15:09:00,60
2022-03-17 15:10:00,64
2022-03-17 15:11:00,61
2022-03-17 15:13:00,58
2022-03-17 15:13:00,65
2022-03-17 15:14:00,63
2022-03-17 15:15:00,59
2022-03-17 15:17:00,63
2022-03-17 15:17:00,64
2022-03-17 15:19:00,59
2022-03-17 15:20:00,63
2022-03-17 15:21:00,64
2022-03-17 15:22:00,58
2022-03-17 17:23:00,62
2022-03-17 17:24:00,64
2022-03-17 17:25:00,58
2022-03-17 17:25:00,63
2022-03-17 17:27:00,64
2022-03-17 17:28:00,57
2022-03-17 17:29:00,60
2022-03-17 17:30:00,64
2022-03-17 17:31:00,59
2022-03-17 17:32:00,61
2022-03-17 18:52:00,63
2022-03-17 18:53:00,55
2022-03-17 18:54:00,57
2022-03-17 18:55:00,63
2022-03-17 18:56:00,57
2022-03-17 18:57:00,60
2022-03-17 18:58:00,62
2022-03-17 18:59:00,58
2022-03-17 19:00:00,57
2022-03-17 19:01:00,62
2022-03-17 19:02:00,57
2022-03-17 19:03:00,57
2022-03-17 19:04:00,62
2022-03-17 19:05:00,60
2022-03-17 19:06:00,56
2022-03-17 19:07:00,63
2022-03-17 19:08:00,60
2022-03-17 19:09:00,55
2022-03-17 19:10:00,60
2022-03-17 19:11:00,62
2022-03-17 19:33:00,63
2022-03-17 19:34:00,60
2022-03-17 19:35:00,58
2022-03-17 19:36:00,61
2022-03-17 19:37:00,60
2022-03-17 19:38:00,57
2022-03-17 19:39:00,59
2022-03-17 19:40:00,59
2022-03-17 19:41:00,59
2022-03-17 19:42:00,61
2022-03-17 19:43:00,62
2022-03-17 19:44:00,56
2022-03-17 19:45:00,60
2022-03-17 19:46:00,62
2022-03-17 19:47:00,55
2022-03-17 19:48:00,59
2022-03-17 19:49:00,62
2022-03-17 19:50:00,56
2022-03-17 19:51:00,60
2022-03-17 19:52:00,64
2022-03-17 19:53:00,56
2022-03-17 19:54:00,58
2022-03-17 19:55:00,63
2022-03-17 19:56:00,57
2022-03-17 19:57:00,56
2022-03-17 19:58:00,62
2022-03-17 19:59:00,59
2022-03-17 20:00:00,57
2022-03-17 20:01:00,54
2022-03-17 20:13:00,60
2022-03-17 20:13:00,61
2022-03-17 20:15:00,57
2022-03-17 20:16:00,55
2022-03-17 20:17:00,55
2022-03-17 20:18:00,58
2022-03-17 20:19:00,61
2022-03-17 20:20:00,60
2022-03-17 20:21:00,58
2022-03-17 20:22:00,53
2022-03-17 21:02:00,55
2022-03-17 21:03:00,54
2022-03-17 21:04:00,55
2022-03-17 21:05:00,58
2022-03-17 21:06:00,57
2022-03-17 21:07:00,56
2022-03-17 21:08:00,54
2022-03-17 21:09:00,53
2022-03-17 21:11:00,54
2022-03-17 21:11:00,59
2022-03-17 21:12:00,60
2022-03-17 21:14:00,58
2022-03-17 21:15:00,53
2022-03-17 21:15:00,56
2022-03-17 21:17:00,55
2022-03-17 21:18:00,57
2022-03-17 21:19:00,60
2022-03-17 21:20:00,58
2022-03-17 21:21:00,57
2022-03-17 21:22:00,55

